transaction_id,event_timestamp,card_id,customer_id,card_tier,merchant_name,merchant_category,merchant_city,merchant_country,amount,currency,channel,entry_mode,device_id,home_city,home_country,scenario_label,prev_event_timestamp,prev_city,prev_country,prev_device_id,prev_channel,minutes_since_prev,txn_count_15m,merchant_repeat_10m,device_seen_24h,avg_prior_amount,amount_rank_today,city_jump_flag,velocity_flag,amount_spike_flag,merchant_burst_flag,late_night_flag,cross_border_flag,device_change_flag,channel_switch_flag,fraud_type,triggered_rules,rule_count,risk_score
66ca93c5-2236-4d3c-ba36-932f527054c8,2026-04-07 15:40:05.708533+00:00,4111-XXXX-XXXX-1013,CUST-10013,standard,Pulse Pharmacy,Healthcare,San Francisco,USA,2807.81,USD,chip,card_present,device-2717,San Francisco,USA,amount_spike,2026-04-07T15:23:05.708533+00:00,San Francisco,USA,device-9894,tap,17.0,1,1,1,288.33,2,0,0,1,0,0,0,0,0,High-value spend anomaly,Amount > 3x recent baseline,1,40
cde21bfa-68f6-4cd1-8cfe-76a516583fe6,2026-04-07 15:39:48.710051+00:00,4111-XXXX-XXXX-1064,CUST-10064,standard,Urban Stitch,Retail,Austin,USA,4261.19,USD,tap,card_present,device-8974,Toronto,Canada,amount_spike,2026-04-07T15:09:48.710051+00:00,London,UK,device-9859,online,30.0,1,1,1,572.88,1,1,0,1,0,0,1,0,0,Impossible cross-border travel,"Different cities within 1 hour, Amount > 3x recent baseline, Spend occurred outside home country",3,87
c9fa7810-047e-4c92-bcc5-2fb4c6fa1df4,2026-04-07 15:39:04.708508+00:00,4111-XXXX-XXXX-1012,CUST-10012,standard,Electra Hub,Electronics,New York,USA,168.74,USD,tap,manual_keyed,device-9699,New York,USA,normal,2026-04-07T15:03:04.708508+00:00,Miami,USA,device-2005,swipe,36.0,1,1,1,512.23,18,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
2873957f-e676-43cb-9c52-f611cd02804e,2026-04-07 15:38:31.710413+00:00,4111-XXXX-XXXX-1078,CUST-10078,platinum,Pulse Pharmacy,Healthcare,Toronto,Canada,28.13,USD,online,card_present,device-2362,London,UK,normal,2026-04-07T15:18:31.710413+00:00,London,UK,device-5189,swipe,20.0,1,1,1,732.86,49,1,0,0,0,0,1,1,0,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country, New device used shortly after previous activity",3,83
fed13dc0-69ba-4d05-9ac4-7b759e9431e4,2026-04-07 15:38:27.709500+00:00,4111-XXXX-XXXX-1045,CUST-10045,gold,Electra Hub,Electronics,Miami,USA,25.89,USD,chip,wallet_token,device-2970,Miami,USA,high_velocity,2026-04-07T15:37:03.709500+00:00,San Francisco,USA,device-2970,online,1.4,2,1,2,62.24,54,1,0,0,0,0,0,0,1,Off-hours spend,"Different cities within 1 hour, Rapid switch between channels",2,66
e2d0bf63-36b9-41a4-a21a-6051247cefbb,2026-04-07 15:37:51.709040+00:00,4111-XXXX-XXXX-1028,CUST-10028,gold,QuickTap,Digital Wallet,New York,USA,12.04,USD,online,wallet_token,device-1642,New York,USA,merchant_burst,2026-04-07T15:36:27.709040+00:00,Austin,USA,device-1642,chip,1.4,2,1,2,529.54,54,1,0,0,0,0,0,0,1,Off-hours spend,"Different cities within 1 hour, Rapid switch between channels",2,66
bdc9daca-c1ae-4df1-9639-74651433732f,2026-04-07 15:37:48.709720+00:00,4111-XXXX-XXXX-1054,CUST-10054,standard,QuickTap,Digital Wallet,New York,USA,3.2,USD,online,wallet_token,device-2921,New York,USA,merchant_burst,2026-04-07T15:36:40.709720+00:00,Singapore,Singapore,device-2921,chip,1.13,2,1,2,510.72,55,1,0,0,0,0,0,0,1,Off-hours spend,"Different cities within 1 hour, Rapid switch between channels",2,66
3853c0a5-cd71-48a6-85bd-16de885562f6,2026-04-07 15:37:44.710226+00:00,4111-XXXX-XXXX-1071,CUST-10071,platinum,Urban Stitch,Retail,Austin,USA,43.77,USD,tap,manual_keyed,device-4485,Miami,USA,impossible_travel,2026-04-07T14:57:44.710226+00:00,Miami,USA,device-8386,tap,40.0,1,1,1,296.41,48,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
e7d4ec83-5d24-49cc-b452-8f3e1e55fd50,2026-04-07 15:37:28.709990+00:00,4111-XXXX-XXXX-1062,CUST-10062,business,BlueCart,Groceries,Singapore,Singapore,77.93,USD,tap,manual_keyed,device-4917,Toronto,Canada,impossible_travel,2026-04-07T15:00:28.709990+00:00,Toronto,Canada,device-9217,online,37.0,1,1,1,511.22,8,1,0,0,0,0,1,0,0,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country",2,59
66a6e651-6e2a-4526-b585-aee92b3e652c,2026-04-07 15:37:03.709500+00:00,4111-XXXX-XXXX-1045,CUST-10045,gold,QuickTap,Digital Wallet,San Francisco,USA,83.83,USD,online,card_present,device-2970,Miami,USA,normal,2026-04-07T14:44:03.709500+00:00,Miami,USA,device-4903,tap,53.0,1,1,1,54.13,14,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
fdb382d5-f827-4dfe-b6dc-da7da0cbe43f,2026-04-07 15:36:40.709720+00:00,4111-XXXX-XXXX-1054,CUST-10054,standard,Night Owl Bar,Entertainment,Singapore,Singapore,3157.16,USD,chip,card_present,device-2921,New York,USA,amount_spike,2026-04-07T15:19:40.709720+00:00,New York,USA,device-1933,swipe,17.0,1,1,1,201.57,3,1,0,1,0,0,1,0,0,Impossible cross-border travel,"Different cities within 1 hour, Amount > 3x recent baseline, Spend occurred outside home country",3,87
518de396-0a12-4aa3-8349-1384ae4124d5,2026-04-07 15:36:39.709255+00:00,4111-XXXX-XXXX-1036,CUST-10036,business,Electra Hub,Electronics,Singapore,Singapore,164.81,USD,online,ecommerce,device-4932,San Francisco,USA,normal,2026-04-07T15:12:39.709255+00:00,San Francisco,USA,device-8514,online,24.0,1,1,1,213.25,22,1,0,0,0,0,1,1,0,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country, New device used shortly after previous activity",3,83
9fc4fb04-8f1b-40e4-9836-c066f302fb8a,2026-04-07 15:36:27.709040+00:00,4111-XXXX-XXXX-1028,CUST-10028,gold,Cloud9 Travel,Travel,Austin,USA,277.91,USD,chip,card_present,device-1642,New York,USA,normal,2026-04-07T14:49:27.709040+00:00,New York,USA,device-9960,swipe,47.0,1,1,1,542.12,17,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
64652bee-8faf-43ea-8cbe-e4b6d4ed9f3b,2026-04-07 15:36:23.708297+00:00,4111-XXXX-XXXX-1004,CUST-10004,gold,NovaFuel,Fuel,Austin,USA,56.47,USD,online,card_present,device-4987,Singapore,Singapore,normal,2026-04-07T14:47:23.708297+00:00,Singapore,Singapore,device-4724,online,49.0,1,1,1,370.02,46,1,0,0,0,0,1,0,0,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country",2,59
85585b9c-d3b7-4eaf-a9af-f1e2c7dfaecc,2026-04-07 15:36:12.708431+00:00,4111-XXXX-XXXX-1009,CUST-10009,standard,Cloud9 Travel,Travel,Singapore,Singapore,1249.78,USD,tap,card_present,device-1594,Singapore,Singapore,amount_spike,2026-04-07T15:20:12.708431+00:00,Toronto,Canada,device-3864,chip,16.0,1,1,1,181.14,7,1,0,1,0,0,0,0,0,High-value spend anomaly,"Different cities within 1 hour, Amount > 3x recent baseline",2,75
b91c4547-7774-4461-8cdf-5838c95215f2,2026-04-07 15:36:11.708558+00:00,4111-XXXX-XXXX-1014,CUST-10014,standard,Night Owl Bar,Entertainment,Austin,USA,46.35,USD,tap,manual_keyed,device-2552,San Francisco,USA,normal,2026-04-07T15:18:11.708558+00:00,San Francisco,USA,device-2339,chip,18.0,1,1,1,483.76,51,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
1bb2e981-3c41-44da-b546-f736e21028cb,2026-04-07 15:36:08.708642+00:00,4111-XXXX-XXXX-1017,CUST-10017,business,Pulse Pharmacy,Healthcare,Chicago,USA,34.94,USD,online,card_present,device-5707,Chicago,USA,normal,2026-04-07T15:21:08.708642+00:00,Chicago,USA,device-8029,chip,15.0,2,1,1,923.21,45,0,0,0,0,0,0,1,1,Account takeover pattern,"New device used shortly after previous activity, Rapid switch between channels",2,37
394558bc-9565-49f9-b1c5-eecc6e8c7f78,2026-04-07 15:35:56.709838+00:00,4111-XXXX-XXXX-1059,CUST-10059,platinum,Cloud9 Travel,Travel,New York,USA,117.53,USD,online,ecommerce,device-9740,Chicago,USA,normal,2026-04-07T15:17:56.709838+00:00,Chicago,USA,device-6299,chip,18.0,1,1,1,393.97,20,1,0,0,0,0,0,1,0,Device takeover risk,"Different cities within 1 hour, New device used shortly after previous activity",2,63
653c1621-5977-43f4-b9e4-73d1170790b8,2026-04-07 15:34:53.708455+00:00,4111-XXXX-XXXX-1010,CUST-10010,business,Cloud9 Travel,Travel,Miami,USA,165.86,USD,online,manual_keyed,device-9992,Chicago,USA,normal,2026-04-07T15:00:53.708455+00:00,Toronto,Canada,device-1143,tap,34.0,1,1,1,102.06,26,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
b01cbe96-fe9f-4453-bead-9e8718080640,2026-04-07 15:34:29.710300+00:00,4111-XXXX-XXXX-1074,CUST-10074,gold,Urban Stitch,Retail,London,UK,49.52,USD,swipe,ecommerce,device-7569,New York,USA,normal,2026-04-07T15:19:29.710300+00:00,New York,USA,device-7381,tap,15.0,2,1,1,235.9,39,1,0,0,0,0,1,0,1,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country, Rapid switch between channels",3,68
b41f56b7-bb5c-4815-ab40-6232fff4ae0a,2026-04-07 15:32:58.710151+00:00,4111-XXXX-XXXX-1068,CUST-10068,platinum,NovaFuel,Fuel,San Francisco,USA,11.08,USD,tap,wallet_token,device-1050,San Francisco,USA,high_velocity,2026-04-07T15:31:33.710151+00:00,San Francisco,USA,device-1050,chip,1.42,3,2,2,149.82,56,0,0,0,0,0,0,0,1,Off-hours spend,Rapid switch between channels,1,21
6874e23e-ed5f-4377-bef1-212e678dcc92,2026-04-07 15:31:33.710151+00:00,4111-XXXX-XXXX-1068,CUST-10068,platinum,NovaFuel,Fuel,San Francisco,USA,67.13,USD,chip,card_present,device-1050,San Francisco,USA,normal,2026-04-07T15:19:33.710151+00:00,San Francisco,USA,device-3712,swipe,12.0,2,1,1,283.41,40,0,0,0,0,0,0,0,1,Off-hours spend,Rapid switch between channels,1,21
9674e8cf-7b05-4555-aef9-027d7301b2d3,2026-04-07 15:30:00.710324+00:00,4111-XXXX-XXXX-1075,CUST-10075,business,MarketSquare,Marketplace,London,UK,43.94,USD,chip,ecommerce,device-2490,Miami,USA,normal,2026-04-07T14:59:00.710324+00:00,Miami,USA,device-4311,tap,31.0,1,1,1,291.13,12,1,0,0,0,0,1,0,0,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country",2,59
227b6dae-4fc0-4575-81d6-05b9c8f8a722,2026-04-07 15:28:21.710128+00:00,4111-XXXX-XXXX-1067,CUST-10067,standard,AeroStay,Hospitality,San Francisco,USA,128.8,USD,tap,card_present,device-6794,San Francisco,USA,normal,2026-04-07T15:17:21.710128+00:00,San Francisco,USA,device-1454,chip,11.0,2,1,1,73.02,10,0,0,0,0,0,0,0,1,Off-hours spend,Rapid switch between channels,1,21
e7b3a6eb-98d0-497f-9b61-ec75952e43cb,2026-04-07 15:27:05.709569+00:00,4111-XXXX-XXXX-1048,CUST-10048,gold,AeroStay,Hospitality,Miami,USA,144.13,USD,swipe,manual_keyed,device-6157,Miami,USA,normal,2026-04-07T15:01:05.709569+00:00,San Francisco,USA,device-8329,swipe,26.0,1,1,1,607.81,28,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
ffe2a0ef-3e19-42b7-b94c-d1e9952dbb9b,2026-04-07 15:26:40.710389+00:00,4111-XXXX-XXXX-1077,CUST-10077,standard,Night Owl Bar,Entertainment,Singapore,Singapore,173.64,USD,online,card_present,device-5654,Singapore,Singapore,normal,2026-04-07T14:57:40.710389+00:00,Singapore,Singapore,device-3999,chip,29.0,1,1,1,485.18,16,0,0,0,0,0,0,1,0,Device takeover risk,New device used shortly after previous activity,1,28
35467c93-41fb-4f09-9a0b-97bf7b6a5bbc,2026-04-07 15:25:22.708749+00:00,4111-XXXX-XXXX-1021,CUST-10021,gold,Cloud9 Travel,Travel,Miami,USA,171.34,USD,tap,card_present,device-6998,Miami,USA,normal,2026-04-07T14:32:22.708749+00:00,Singapore,Singapore,device-7097,tap,53.0,1,1,1,707.62,19,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
1c15a8cc-c871-450e-8582-77c402b9d7d9,2026-04-07 15:24:47.709144+00:00,4111-XXXX-XXXX-1032,CUST-10032,business,QuickTap,Digital Wallet,Toronto,Canada,38.29,USD,swipe,wallet_token,device-4983,San Francisco,USA,normal,2026-04-07T14:59:47.709144+00:00,Austin,USA,device-8535,online,25.0,1,1,1,164.15,37,1,0,0,0,0,1,0,0,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country",2,59
8e649001-697f-44b6-84cd-799dcbadfabe,2026-04-07 15:24:40.709227+00:00,4111-XXXX-XXXX-1035,CUST-10035,standard,BlueCart,Groceries,Singapore,Singapore,57.56,USD,online,ecommerce,device-4772,Chicago,USA,cross_border,2026-04-07T15:01:40.709227+00:00,Chicago,USA,device-9501,online,23.0,1,1,1,445.99,42,1,0,0,0,0,1,1,0,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country, New device used shortly after previous activity",3,83
1e6acd84-c37d-4de2-a61f-6ee1584a229b,2026-04-07 15:24:29.709425+00:00,4111-XXXX-XXXX-1042,CUST-10042,gold,BlueCart,Groceries,Toronto,Canada,107.41,USD,chip,wallet_token,device-1913,London,UK,normal,2026-04-07T14:46:29.709425+00:00,London,UK,device-1341,tap,38.0,1,1,1,97.13,16,1,0,0,0,0,1,0,0,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country",2,59
ec2db8bf-fde2-445f-a766-53eecc65d7e0,2026-04-07 15:24:19.709615+00:00,4111-XXXX-XXXX-1050,CUST-10050,gold,Urban Stitch,Retail,Singapore,Singapore,145.11,USD,online,manual_keyed,device-3020,Singapore,Singapore,normal,2026-04-07T15:04:19.709615+00:00,London,UK,device-5152,chip,20.0,1,1,1,326.49,31,1,0,0,0,0,0,1,0,Device takeover risk,"Different cities within 1 hour, New device used shortly after previous activity",2,63
05cdf6a8-2f1d-4d87-8682-7723bc957ceb,2026-04-07 15:23:27.709638+00:00,4111-XXXX-XXXX-1051,CUST-10051,gold,QuickTap,Digital Wallet,Austin,USA,18.77,USD,online,ecommerce,device-8492,New York,USA,account_takeover,2026-04-07T15:19:27.709638+00:00,New York,USA,device-2872,chip,4.0,3,1,1,186.74,55,1,0,0,0,0,0,1,1,Account takeover pattern,"Different cities within 1 hour, New device used shortly after previous activity, Rapid switch between channels",3,82
a70ec3ba-4b49-46bf-ae6a-4f7158c25557,2026-04-07 15:23:21.710078+00:00,4111-XXXX-XXXX-1065,CUST-10065,standard,NovaFuel,Fuel,London,UK,63.46,USD,swipe,ecommerce,device-1533,Chicago,USA,normal,2026-04-07T15:13:21.710078+00:00,Chicago,USA,device-8086,tap,10.0,2,2,1,208.55,35,1,0,0,0,0,1,0,1,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country, Rapid switch between channels",3,78
b2c0ae16-9da7-416e-a73b-d17e3e9419d1,2026-04-07 15:23:05.708533+00:00,4111-XXXX-XXXX-1013,CUST-10013,standard,Electra Hub,Electronics,San Francisco,USA,2285.38,USD,tap,card_present,device-9894,San Francisco,USA,amount_spike,2026-04-07T14:58:05.708533+00:00,Toronto,Canada,device-2433,online,25.0,1,1,1,76.82,6,1,0,1,0,0,0,0,0,High-value spend anomaly,"Different cities within 1 hour, Amount > 3x recent baseline",2,75
3a521089-b178-4974-a9ef-29873f6f1e2c,2026-04-07 15:22:55.709786+00:00,4111-XXXX-XXXX-1057,CUST-10057,business,QuickTap,Digital Wallet,Chicago,USA,96.69,USD,online,ecommerce,device-9427,Austin,USA,normal,2026-04-07T14:50:55.709786+00:00,Miami,USA,device-6252,swipe,32.0,1,1,1,427.0,10,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
2c964eab-4b0e-4b89-88e5-d97dd8036507,2026-04-07 15:22:48.709763+00:00,4111-XXXX-XXXX-1056,CUST-10056,business,MarketSquare,Marketplace,Singapore,Singapore,114.55,USD,chip,ecommerce,device-1841,Chicago,USA,normal,2026-04-07T14:41:48.709763+00:00,London,UK,device-7846,swipe,41.0,1,1,1,113.84,28,1,0,0,0,0,1,0,0,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country",2,59
0bbb11ee-1255-4390-98d3-e05872e65fbf,2026-04-07 15:22:38.710356+00:00,4111-XXXX-XXXX-1076,CUST-10076,platinum,QuickTap,Digital Wallet,Austin,USA,2.22,USD,online,wallet_token,device-6261,Austin,USA,merchant_burst,2026-04-07T15:22:26.710356+00:00,Toronto,Canada,device-6261,tap,0.2,2,2,2,287.72,54,1,0,0,0,0,0,0,1,Off-hours spend,"Different cities within 1 hour, Rapid switch between channels",2,66
2b16ef1e-3f56-429a-b53d-f935751c3b46,2026-04-07 15:22:38.708324+00:00,4111-XXXX-XXXX-1005,CUST-10005,standard,Cloud9 Travel,Travel,Singapore,Singapore,107.1,USD,online,ecommerce,device-9995,Singapore,Singapore,normal,2026-04-07T15:10:38.708324+00:00,Singapore,Singapore,device-9780,online,12.0,2,1,1,903.21,23,0,0,0,0,0,0,1,0,Device takeover risk,New device used shortly after previous activity,1,28
9474400d-1b85-418f-b9cf-8dc9394537f8,2026-04-07 15:22:26.710356+00:00,4111-XXXX-XXXX-1076,CUST-10076,platinum,QuickTap,Digital Wallet,Toronto,Canada,102.01,USD,tap,ecommerce,device-6261,Austin,USA,normal,2026-04-07T14:40:26.710356+00:00,Austin,USA,device-5113,online,42.0,1,1,1,300.88,38,1,0,0,0,0,1,0,0,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country",2,59
6adeeba9-b366-44a3-98a2-3a14bcef1650,2026-04-07 15:22:08.710275+00:00,4111-XXXX-XXXX-1073,CUST-10073,standard,BlueCart,Groceries,Toronto,Canada,51.88,USD,tap,manual_keyed,device-2945,Chicago,USA,late_night,2026-04-07T15:09:08.710275+00:00,New York,USA,device-8708,chip,13.0,2,1,1,227.41,38,1,0,0,0,0,1,0,1,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country, Rapid switch between channels",3,68
14d6a4ca-34db-4954-88c9-60c6e6dceea1,2026-04-07 15:22:07.709119+00:00,4111-XXXX-XXXX-1031,CUST-10031,gold,NovaFuel,Fuel,London,UK,76.14,USD,online,ecommerce,device-8284,Toronto,Canada,account_takeover,2026-04-07T15:10:07.709119+00:00,San Francisco,USA,device-2482,chip,12.0,2,1,1,117.2,39,1,0,0,0,0,1,1,1,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country, New device used shortly after previous activity, Rapid switch between channels",4,92
009879fa-38d7-41d0-9d00-bbe1912daa40,2026-04-07 15:21:49.708405+00:00,4111-XXXX-XXXX-1008,CUST-10008,platinum,Cloud9 Travel,Travel,Toronto,Canada,164.38,USD,online,ecommerce,device-7279,London,UK,cross_border,2026-04-07T14:50:49.708405+00:00,London,UK,device-8963,swipe,31.0,1,1,1,122.6,19,1,0,0,0,0,1,0,0,Impossible cross-border travel,"Different cities within 1 hour, Spend occurred outside home country",2,59
67f97f40-1b7e-4610-b6c0-75b40620a8ec,2026-04-07 15:21:08.708642+00:00,4111-XXXX-XXXX-1017,CUST-10017,business,NovaFuel,Fuel,Chicago,USA,3968.36,USD,chip,wallet_token,device-8029,Chicago,USA,amount_spike,2026-04-07T15:04:08.708642+00:00,Chicago,USA,device-9399,chip,17.0,1,1,1,540.66,2,0,0,1,0,0,0,0,0,High-value spend anomaly,Amount > 3x recent baseline,1,40
9b58b47e-7285-4dc6-adc5-bafe7a4e709d,2026-04-07 15:20:57.709693+00:00,4111-XXXX-XXXX-1053,CUST-10053,gold,Electra Hub,Electronics,Chicago,USA,314.56,USD,chip,ecommerce,device-2708,Chicago,USA,normal,2026-04-07T15:16:57.709693+00:00,New York,USA,device-4636,swipe,4.0,2,2,1,158.02,14,1,0,0,0,0,0,0,1,Off-hours spend,"Different cities within 1 hour, Rapid switch between channels",2,66
77961cfb-2e19-4360-8d7c-9c5b243bf5b0,2026-04-07 15:20:12.708431+00:00,4111-XXXX-XXXX-1009,CUST-10009,standard,Cloud9 Travel,Travel,Toronto,Canada,356.87,USD,chip,card_present,device-3864,Singapore,Singapore,normal,2026-04-07T15:10:12.708431+00:00,Toronto,Canada,device-9098,online,10.0,2,1,1,163.17,17,0,0,0,0,0,1,0,1,Cross-border anomaly,"Spend occurred outside home country, Rapid switch between channels",2,33
35f07f75-f35c-4b9b-aef9-7655dbad8eac,2026-04-07 15:20:11.709522+00:00,4111-XXXX-XXXX-1046,CUST-10046,standard,QuickTap,Digital Wallet,Austin,USA,11.24,USD,online,wallet_token,device-8196,Austin,USA,merchant_burst,2026-04-07T15:19:59.709522+00:00,San Francisco,USA,device-8196,swipe,0.2,2,1,2,60.53,50,1,0,0,0,0,0,0,1,Off-hours spend,"Different cities within 1 hour, Rapid switch between channels",2,66
9e7f4fa0-bdbb-43f5-8183-d8ef5c14c3b6,2026-04-07 15:19:59.709522+00:00,4111-XXXX-XXXX-1046,CUST-10046,standard,Urban Stitch,Retail,San Francisco,USA,67.23,USD,swipe,manual_keyed,device-8196,Austin,USA,impossible_travel,2026-04-07T15:00:59.709522+00:00,Chicago,USA,device-3155,swipe,19.0,1,1,1,61.48,15,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
1e07622e-ac46-429f-aa06-44d09fd4c9a0,2026-04-07 15:19:55.709346+00:00,4111-XXXX-XXXX-1039,CUST-10039,business,Pulse Pharmacy,Healthcare,New York,USA,52.33,USD,online,manual_keyed,device-5646,New York,USA,normal,2026-04-07T14:50:55.709346+00:00,New York,USA,device-1538,chip,29.0,1,1,1,137.9,45,0,0,0,0,0,0,1,0,Device takeover risk,New device used shortly after previous activity,1,28
aada310b-8fba-449e-837d-af15d885ac2e,2026-04-07 15:19:31.708829+00:00,4111-XXXX-XXXX-1024,CUST-10024,business,Urban Stitch,Retail,London,UK,279.44,USD,online,manual_keyed,device-8713,London,UK,normal,2026-04-07T14:54:31.708829+00:00,London,UK,device-1378,online,25.0,1,1,1,191.34,16,0,0,0,0,0,0,1,0,Device takeover risk,New device used shortly after previous activity,1,28
af5e8a2b-377e-4d89-a979-7cf29273c2c2,2026-04-07 15:19:29.710300+00:00,4111-XXXX-XXXX-1074,CUST-10074,gold,Urban Stitch,Retail,New York,USA,1870.62,USD,tap,wallet_token,device-7381,New York,USA,amount_spike,2026-04-07T14:50:29.710300+00:00,New York,USA,device-7013,online,29.0,1,1,1,51.37,2,0,0,1,0,0,0,0,0,High-value spend anomaly,Amount > 3x recent baseline,1,40
8406830a-b962-43a6-b6dd-d55236a57b60,2026-04-07 15:19:27.709638+00:00,4111-XXXX-XXXX-1051,CUST-10051,gold,Cloud9 Travel,Travel,New York,USA,48.01,USD,chip,wallet_token,device-2872,New York,USA,normal,2026-04-07T15:14:27.709638+00:00,Miami,USA,device-9110,online,5.0,2,1,1,185.79,38,1,0,0,0,0,0,0,1,Off-hours spend,"Different cities within 1 hour, Rapid switch between channels",2,66
04fb125d-0a4e-490a-9733-7244e544293c,2026-04-07 15:18:39.708613+00:00,4111-XXXX-XXXX-1016,CUST-10016,standard,BlueCart,Groceries,Singapore,Singapore,188.98,USD,chip,wallet_token,device-5856,Singapore,Singapore,normal,2026-04-07T14:37:39.708613+00:00,Chicago,USA,device-5716,online,41.0,1,1,1,547.9,27,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
84b1e146-01ef-434f-9a33-7506c7169586,2026-04-07 15:18:31.710413+00:00,4111-XXXX-XXXX-1078,CUST-10078,platinum,Cloud9 Travel,Travel,London,UK,297.5,USD,swipe,ecommerce,device-5189,London,UK,normal,2026-04-07T15:07:31.710413+00:00,Miami,USA,device-2015,online,11.0,2,1,1,734.54,18,1,0,0,0,0,0,0,1,Off-hours spend,"Different cities within 1 hour, Rapid switch between channels",2,56
bf5ff317-a713-4ae7-9b10-2ebda2d24236,2026-04-07 15:18:17.709284+00:00,4111-XXXX-XXXX-1037,CUST-10037,business,NovaFuel,Fuel,New York,USA,75.06,USD,chip,ecommerce,device-4243,New York,USA,normal,2026-04-07T15:11:17.709284+00:00,New York,USA,device-3726,tap,7.0,2,1,1,135.71,44,0,0,0,0,0,0,0,1,Off-hours spend,Rapid switch between channels,1,21
d0028257-42c1-42a2-b359-cabaa1b8b0a4,2026-04-07 15:17:21.710128+00:00,4111-XXXX-XXXX-1067,CUST-10067,standard,Pulse Pharmacy,Healthcare,San Francisco,USA,77.25,USD,chip,ecommerce,device-1454,San Francisco,USA,normal,2026-04-07T14:33:21.710128+00:00,Chicago,USA,device-2300,online,44.0,1,1,1,75.83,24,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
ada85b5c-e6c6-419e-aba0-50023b4006d4,2026-04-07 15:17:13.708802+00:00,4111-XXXX-XXXX-1023,CUST-10023,gold,BlueCart,Groceries,Singapore,Singapore,67.36,USD,chip,card_present,device-1609,Singapore,Singapore,normal,2026-04-07T15:07:13.708802+00:00,Singapore,Singapore,device-1092,tap,10.0,2,1,1,348.69,19,0,0,0,0,0,0,0,1,Off-hours spend,Rapid switch between channels,1,21
18237ae5-e267-461f-bfaf-7751b756a682,2026-04-07 15:16:57.709693+00:00,4111-XXXX-XXXX-1053,CUST-10053,gold,Electra Hub,Electronics,New York,USA,228.01,USD,swipe,manual_keyed,device-4636,Chicago,USA,impossible_travel,2026-04-07T14:40:57.709693+00:00,Singapore,Singapore,device-9306,chip,36.0,1,1,1,150.04,19,1,0,0,0,0,0,0,0,Off-hours spend,Different cities within 1 hour,1,47
55171ad6-c65e-4e7c-a069-77161215e6e0,2026-04-07 15:16:01.708693+00:00,4111-XXXX-XXXX-1019,CUST-10019,standard,Pulse Pharmacy,Healthcare,Austin,USA,60.21,USD,online,card_present,device-6904,Austin,USA,normal,2026-04-07T15:10:01.708693+00:00,Austin,USA,device-1554,swipe,6.0,2,1,1,382.93,44,0,0,0,0,0,0,1,1,Account takeover pattern,"New device used shortly after previous activity, Rapid switch between channels",2,37
1e6ebfcd-6089-4db1-b662-bce11a3e3b39,2026-04-07 15:14:27.709638+00:00,4111-XXXX-XXXX-1051,CUST-10051,gold,Electra Hub,Electronics,Miami,USA,88.21,USD,online,ecommerce,device-9110,New York,USA,account_takeover,2026-04-07T15:03:27.709638+00:00,New York,USA,device-6205,chip,11.0,2,1,1,180.63,12,1,0,0,0,0,0,1,1,Account takeover pattern,"Different cities within 1 hour, New device used shortly after previous activity, Rapid switch between channels",3,72
e01f17c1-462f-4d30-9b72-770ee7312985,2026-04-07 15:13:20.709935+00:00,4111-XXXX-XXXX-1060,CUST-10060,platinum,BlueCart,Groceries,Austin,USA,56.87,USD,tap,manual_keyed,device-7253,Austin,USA,normal,2026-04-07T15:05:20.709935+00:00,Singapore,Singapore,device-3880,online,8.0,2,1,1,43.77,11,1,0,0,0,0,0,0,1,Off-hours spend,"Different cities within 1 hour, Rapid switch between channels",2,66
