transaction_id,event_timestamp,ingest_timestamp,card_id,customer_id,card_tier,merchant_name,merchant_category,merchant_city,merchant_country,amount,currency,channel,entry_mode,device_id,ip_address,latitude,longitude,home_city,home_country,scenario_label
69feedba-e9e4-4027-b5d4-98f0dc1aa1a7,2026-04-08T01:25:07.710438+00:00,2026-04-06T16:41:14.371813+00:00,4111-XXXX-XXXX-1079,CUST-10079,gold,QuickTap,Digital Wallet,Singapore,Singapore,88.56,USD,chip,card_present,device-1473,10.104.169.169,1.3243421097604196,103.79221124815425,Singapore,Singapore,normal
f3c8e294-0c2d-42ed-addb-b4df8a90207e,2026-04-08T01:25:08.710324+00:00,2026-04-06T16:41:16.388891+00:00,4111-XXXX-XXXX-1075,CUST-10075,business,Electra Hub,Electronics,Miami,USA,21.09,USD,online,manual_keyed,device-5986,10.77.120.187,25.72599702427708,-80.1443732866033,Miami,USA,normal
4e5b2d88-8594-4357-be6e-e8cb3580cdc6,2026-04-08T01:25:28.708533+00:00,2026-04-06T16:41:15.675307+00:00,4111-XXXX-XXXX-1013,CUST-10013,standard,Electra Hub,Electronics,Toronto,Canada,105.22,USD,online,ecommerce,device-7643,10.207.235.146,43.66336123075873,-79.33886246822694,San Francisco,USA,account_takeover
8a69113e-9821-476a-833e-5aa07174b0ae,2026-04-08T01:26:00.710324+00:00,2026-04-06T16:41:16.390755+00:00,4111-XXXX-XXXX-1075,CUST-10075,business,Cloud9 Travel,Travel,Miami,USA,29.54,USD,chip,wallet_token,device-5986,10.120.251.24,25.761747929843608,-80.15861604098254,Miami,USA,high_velocity
447d8b8d-dd91-4ca4-a289-eb01a9dfe8fe,2026-04-08T01:26:02.709638+00:00,2026-04-06T16:41:14.373287+00:00,4111-XXXX-XXXX-1051,CUST-10051,gold,QuickTap,Digital Wallet,New York,USA,49.14,USD,tap,manual_keyed,device-2303,10.171.239.71,40.74966922482775,-73.959790207806,New York,USA,late_night
13bb1328-baa6-41c5-9724-7a6fa8ca888c,2026-04-08T01:26:10.708324+00:00,2026-04-06T16:41:16.589592+00:00,4111-XXXX-XXXX-1005,CUST-10005,standard,AeroStay,Hospitality,Singapore,Singapore,90.25,USD,swipe,card_present,device-1633,10.243.122.112,1.3541676550794857,103.85179664667834,Singapore,Singapore,normal
68df4168-6d0d-411b-a8be-d2662b5369c0,2026-04-08T01:27:51.709744+00:00,2026-04-06T16:41:16.324697+00:00,4111-XXXX-XXXX-1055,CUST-10055,platinum,BlueCart,Groceries,San Francisco,USA,116.42,USD,online,manual_keyed,device-7778,10.127.22.62,37.77236610481473,-122.40420670777027,San Francisco,USA,normal
5cb5ca5b-e38d-4652-bcba-80d60815ef6c,2026-04-08T01:28:06.709763+00:00,2026-04-06T16:41:15.506166+00:00,4111-XXXX-XXXX-1056,CUST-10056,business,MarketSquare,Marketplace,Toronto,Canada,62.95,USD,swipe,ecommerce,device-5194,10.72.222.57,43.67712576492844,-79.39629540626972,Chicago,USA,normal
2615f484-4b39-4396-921e-c7116795f13d,2026-04-08T01:28:17.709346+00:00,2026-04-06T16:41:13.904093+00:00,4111-XXXX-XXXX-1039,CUST-10039,business,AeroStay,Hospitality,New York,USA,227.52,USD,online,card_present,device-6628,10.229.172.244,40.72188797639797,-74.01956189942857,New York,USA,normal
4483e4ce-a699-471a-92fb-7dbef80e5070,2026-04-08T01:28:48.709720+00:00,2026-04-06T16:41:13.316895+00:00,4111-XXXX-XXXX-1054,CUST-10054,standard,BlueCart,Groceries,New York,USA,71.18,USD,chip,manual_keyed,device-7334,10.74.52.65,40.749541142021954,-74.01497972431352,New York,USA,normal
7727bb34-d362-404b-b973-faee8bc4cecb,2026-04-08T01:29:44.710151+00:00,2026-04-06T16:41:15.042907+00:00,4111-XXXX-XXXX-1068,CUST-10068,platinum,AeroStay,Hospitality,San Francisco,USA,199.6,USD,online,wallet_token,device-4206,10.158.151.122,37.75081439090976,-122.378152881977,San Francisco,USA,normal
85ac6416-ef02-4e4d-83cf-324c31a789f2,2026-04-08T01:30:03.710389+00:00,2026-04-06T16:41:12.783856+00:00,4111-XXXX-XXXX-1077,CUST-10077,standard,Night Owl Bar,Entertainment,Singapore,Singapore,55.67,USD,tap,manual_keyed,device-1315,10.126.176.193,1.3282956875292045,103.83597747041756,Singapore,Singapore,normal
82a2a39c-2d05-4fd3-b43e-a6d9ed6ea44a,2026-04-08T01:30:13.709720+00:00,2026-04-06T16:41:13.317990+00:00,4111-XXXX-XXXX-1054,CUST-10054,standard,QuickTap,Digital Wallet,San Francisco,USA,9.47,USD,online,wallet_token,device-7334,10.99.132.36,37.7849877005241,-122.4498399040565,New York,USA,merchant_burst
f85a333d-3649-400d-8f53-82aa5bb69038,2026-04-08T01:30:31.709144+00:00,2026-04-06T16:41:12.838828+00:00,4111-XXXX-XXXX-1032,CUST-10032,business,NovaFuel,Fuel,San Francisco,USA,37.7,USD,online,wallet_token,device-8145,10.128.45.52,37.76005163124649,-122.41527426471725,San Francisco,USA,normal
a2bf8f68-c79b-4268-872c-a0e8ba19cae2,2026-04-08T01:31:12.709311+00:00,2026-04-06T16:41:13.720307+00:00,4111-XXXX-XXXX-1038,CUST-10038,business,Pulse Pharmacy,Healthcare,San Francisco,USA,97.99,USD,online,wallet_token,device-1670,10.204.95.88,37.75580131760523,-122.43023092091893,San Francisco,USA,normal
5bbfc415-1fee-41a7-8525-1bc8b6a6c86f,2026-04-08T01:31:56.709935+00:00,2026-04-06T16:41:15.504767+00:00,4111-XXXX-XXXX-1060,CUST-10060,platinum,Urban Stitch,Retail,Austin,USA,40.23,USD,chip,ecommerce,device-9951,10.178.201.231,30.290550570756128,-97.72203141120946,Austin,USA,normal
04cfb5e5-a2cc-45a3-b6a0-622e334d0ebe,2026-04-08T01:32:10.708324+00:00,2026-04-06T16:41:16.654395+00:00,4111-XXXX-XXXX-1005,CUST-10005,standard,Pulse Pharmacy,Healthcare,Singapore,Singapore,70.89,USD,swipe,wallet_token,device-9353,10.240.194.17,1.3223024350647576,103.81138543269648,Singapore,Singapore,normal
4e9528dd-0832-4ce8-a358-877aaffc939a,2026-04-08T01:32:22.708431+00:00,2026-04-06T16:41:17.021432+00:00,4111-XXXX-XXXX-1009,CUST-10009,standard,Night Owl Bar,Entertainment,Singapore,Singapore,74.89,USD,tap,card_present,device-1022,10.252.238.238,1.355710336849268,103.81617778729947,Singapore,Singapore,normal
64826858-3842-4b39-be6b-4c7dd0cb3749,2026-04-08T01:32:32.709177+00:00,2026-04-06T16:41:14.369106+00:00,4111-XXXX-XXXX-1033,CUST-10033,platinum,Night Owl Bar,Entertainment,San Francisco,USA,97.74,USD,tap,wallet_token,device-4049,10.186.116.217,37.812562793333406,-122.42596859451405,San Francisco,USA,normal
09862f20-bed5-4fe3-8ac8-8ee33c9135a1,2026-04-08T01:32:46.708668+00:00,2026-04-06T16:41:14.526505+00:00,4111-XXXX-XXXX-1018,CUST-10018,standard,Electra Hub,Electronics,Miami,USA,185.2,USD,tap,card_present,device-9432,10.218.177.147,25.756207279391226,-80.16022841994254,London,UK,impossible_travel
95219951-c166-407f-8080-ba1f891486b1,2026-04-08T01:33:08.710275+00:00,2026-04-06T16:41:14.784941+00:00,4111-XXXX-XXXX-1073,CUST-10073,standard,NovaFuel,Fuel,Chicago,USA,67.2,USD,tap,wallet_token,device-7261,10.124.78.121,41.9275240756083,-87.61198317125526,Chicago,USA,normal
df275b89-1839-4bd4-a244-750cf751ab28,2026-04-08T01:33:18.710356+00:00,2026-04-06T16:41:13.469437+00:00,4111-XXXX-XXXX-1076,CUST-10076,platinum,Electra Hub,Electronics,Toronto,Canada,381.85,USD,online,manual_keyed,device-1362,10.165.192.72,43.62779613659435,-79.40975414137677,Austin,USA,impossible_travel
365b7f34-e1df-4d7a-bf1c-98ba1fb386f8,2026-04-08T01:33:30.708508+00:00,2026-04-06T16:41:14.035394+00:00,4111-XXXX-XXXX-1012,CUST-10012,standard,AeroStay,Hospitality,New York,USA,101.46,USD,chip,ecommerce,device-3795,10.8.21.109,40.70405668427614,-74.05217612373396,New York,USA,normal
b44be552-fddf-4284-9f0c-f9ebb7b59f1e,2026-04-08T01:33:58.709615+00:00,2026-04-06T16:41:14.219213+00:00,4111-XXXX-XXXX-1050,CUST-10050,gold,Urban Stitch,Retail,Singapore,Singapore,95.56,USD,online,wallet_token,device-9719,10.9.190.58,1.3395767787764523,103.83942079696013,Singapore,Singapore,normal
fe03a9db-9aa2-458f-93da-e8efff6fadc8,2026-04-08T01:34:02.708668+00:00,2026-04-06T16:41:14.904317+00:00,4111-XXXX-XXXX-1018,CUST-10018,standard,NovaFuel,Fuel,Toronto,Canada,33.25,USD,swipe,ecommerce,device-9432,10.84.18.171,43.69558818178573,-79.43037775198704,London,UK,high_velocity
6edc70e5-0be7-48b5-b2dc-8aabbe131058,2026-04-08T01:34:27.709500+00:00,2026-04-06T16:41:13.468263+00:00,4111-XXXX-XXXX-1045,CUST-10045,gold,BlueCart,Groceries,Miami,USA,52.45,USD,swipe,ecommerce,device-2980,10.152.185.55,25.73719056927788,-80.19496839831919,Miami,USA,normal
7dfeb0ad-3504-439a-865c-1d33e132ea2c,2026-04-08T01:34:51.709040+00:00,2026-04-06T16:41:14.659443+00:00,4111-XXXX-XXXX-1028,CUST-10028,gold,Urban Stitch,Retail,New York,USA,3273.21,USD,chip,manual_keyed,device-3550,10.205.86.49,40.73864692083843,-74.04521131515256,New York,USA,amount_spike
6fa65c9f-70c8-40fa-838f-1082fa86a899,2026-04-08T01:35:11.709522+00:00,2026-04-06T16:41:14.844323+00:00,4111-XXXX-XXXX-1046,CUST-10046,standard,Night Owl Bar,Entertainment,Austin,USA,91.62,USD,chip,card_present,device-8384,10.57.43.83,30.22589619802262,-97.78016221201608,Austin,USA,normal
456bf303-c56c-4a34-acda-4cb140cde7d9,2026-04-08T01:35:42.708482+00:00,2026-04-06T16:41:15.980909+00:00,4111-XXXX-XXXX-1011,CUST-10011,business,AeroStay,Hospitality,London,UK,239.0,USD,online,manual_keyed,device-2993,10.74.156.234,51.466703033626914,-0.1528159653552598,San Francisco,USA,impossible_travel
da8dc0ec-1e9c-46b6-8c97-582e3bc866e7,2026-04-08T01:35:44.709615+00:00,2026-04-06T16:41:14.371931+00:00,4111-XXXX-XXXX-1050,CUST-10050,gold,Urban Stitch,Retail,San Francisco,USA,14.59,USD,online,card_present,device-9719,10.31.164.189,37.821255345323046,-122.41155555322814,Singapore,Singapore,high_velocity
5b150904-1f86-42b3-bc90-aef53d8d3661,2026-04-08T01:36:01.709451+00:00,2026-04-06T16:41:14.033618+00:00,4111-XXXX-XXXX-1043,CUST-10043,gold,AeroStay,Hospitality,San Francisco,USA,402.93,USD,swipe,wallet_token,device-4025,10.17.167.80,37.74353504275849,-122.41053467564883,San Francisco,USA,normal
4c1fd598-8691-423e-a2f0-6e187601e07f,2026-04-08T01:36:16.710021+00:00,2026-04-06T16:41:14.846085+00:00,4111-XXXX-XXXX-1063,CUST-10063,gold,QuickTap,Digital Wallet,Chicago,USA,68.76,USD,chip,wallet_token,device-3000,10.139.23.70,41.88945608850655,-87.63216414835279,Chicago,USA,normal
7c7d4366-b3d3-4855-9963-4009a369d8d6,2026-04-08T01:36:22.708431+00:00,2026-04-06T16:41:17.173804+00:00,4111-XXXX-XXXX-1009,CUST-10009,standard,Urban Stitch,Retail,Singapore,Singapore,94.29,USD,chip,manual_keyed,device-2125,10.215.223.163,1.3158119424418226,103.78607167192327,Singapore,Singapore,normal
25ef16e9-309d-4b5f-9495-9a9def85056e,2026-04-08T01:36:23.708749+00:00,2026-04-06T16:41:14.655943+00:00,4111-XXXX-XXXX-1021,CUST-10021,gold,Night Owl Bar,Entertainment,Miami,USA,83.99,USD,swipe,card_present,device-8293,10.68.63.225,25.754581686056746,-80.17907719157223,Miami,USA,normal
3a79760a-c6af-4526-a6f4-77dfccee2fad,2026-04-08T01:36:24.708455+00:00,2026-04-06T16:41:15.563986+00:00,4111-XXXX-XXXX-1010,CUST-10010,business,BlueCart,Groceries,Chicago,USA,41.35,USD,online,wallet_token,device-6443,10.212.148.199,41.86187671660227,-87.65787152330927,Chicago,USA,normal
5ff95f0a-16ae-4fad-8846-10166ee20247,2026-04-08T01:36:43.710021+00:00,2026-04-06T16:41:15.218720+00:00,4111-XXXX-XXXX-1063,CUST-10063,gold,AeroStay,Hospitality,Chicago,USA,21.51,USD,swipe,manual_keyed,device-3000,10.82.172.196,41.84815499575729,-87.677949937061,Chicago,USA,high_velocity
51a5a90c-4bf1-4ae1-b5e8-f76fde75fb47,2026-04-08T01:37:09.710252+00:00,2026-04-06T16:41:13.155651+00:00,4111-XXXX-XXXX-1072,CUST-10072,standard,Cloud9 Travel,Travel,San Francisco,USA,157.26,USD,online,ecommerce,device-7419,10.161.130.140,37.75846841579856,-122.46583169037318,San Francisco,USA,normal
c37c7317-fc35-47b5-a1de-385e5d37f6fc,2026-04-08T01:37:31.709144+00:00,2026-04-06T16:41:12.892899+00:00,4111-XXXX-XXXX-1032,CUST-10032,business,Urban Stitch,Retail,Singapore,Singapore,178.38,USD,online,ecommerce,device-7601,10.99.9.229,1.323955121171473,103.7814714054458,San Francisco,USA,account_takeover
c75548e1-d4cc-421f-93d1-6aca9f41de66,2026-04-08T01:38:00.710324+00:00,2026-04-06T16:41:17.019658+00:00,4111-XXXX-XXXX-1075,CUST-10075,business,NovaFuel,Fuel,Austin,USA,18.74,USD,online,ecommerce,device-6415,10.121.225.146,30.268072780932506,-97.77770895857087,Miami,USA,account_takeover
8a19ec38-28eb-46e8-927a-c299d050340e,2026-04-08T01:38:07.708587+00:00,2026-04-06T16:41:17.250183+00:00,4111-XXXX-XXXX-1015,CUST-10015,platinum,BlueCart,Groceries,Singapore,Singapore,54.0,USD,chip,manual_keyed,device-9498,10.7.84.150,1.3874350960817707,103.83319189297008,Singapore,Singapore,normal
2630c677-85a1-4515-9cf6-95e7fabcf271,2026-04-08T01:38:12.709284+00:00,2026-04-06T16:41:12.893751+00:00,4111-XXXX-XXXX-1037,CUST-10037,business,Urban Stitch,Retail,New York,USA,4251.03,USD,tap,ecommerce,device-9223,10.96.33.249,40.7133663137102,-74.02306528457974,New York,USA,amount_spike
f1bca2e4-8037-4559-aac5-e8788d317f2b,2026-04-08T01:38:21.710128+00:00,2026-04-06T16:41:16.050002+00:00,4111-XXXX-XXXX-1067,CUST-10067,standard,AeroStay,Hospitality,San Francisco,USA,97.23,USD,online,wallet_token,device-4913,10.194.109.217,37.79928120167969,-122.44388293865647,San Francisco,USA,normal
513beb1c-fe83-4af9-a6b8-6c5caee44f28,2026-04-08T01:38:48.710051+00:00,2026-04-06T16:41:15.219484+00:00,4111-XXXX-XXXX-1064,CUST-10064,standard,AeroStay,Hospitality,Toronto,Canada,235.75,USD,chip,card_present,device-8679,10.51.116.233,43.60701191372233,-79.34577875727562,Toronto,Canada,normal
7f14a28e-9890-487f-aacf-8f4b20afa0fa,2026-04-08T01:39:01.710226+00:00,2026-04-06T16:41:13.843310+00:00,4111-XXXX-XXXX-1071,CUST-10071,platinum,AeroStay,Hospitality,Miami,USA,251.04,USD,swipe,manual_keyed,device-2069,10.207.35.22,25.797972128250716,-80.21861692481099,Miami,USA,normal
97aa9707-5556-48dc-b759-20c1bad67881,2026-04-08T01:39:53.710300+00:00,2026-04-06T16:41:15.361775+00:00,4111-XXXX-XXXX-1074,CUST-10074,gold,NovaFuel,Fuel,San Francisco,USA,77.21,USD,online,ecommerce,device-7769,10.244.50.6,37.74054982274819,-122.42133981046072,New York,USA,account_takeover
84809689-637d-4abb-b8f2-82218ad41928,2026-04-08T01:40:05.709203+00:00,2026-04-06T16:41:15.674197+00:00,4111-XXXX-XXXX-1034,CUST-10034,gold,NovaFuel,Fuel,London,UK,80.29,USD,online,ecommerce,device-9440,10.218.106.45,51.459602226642204,-0.10081695192011186,Miami,USA,impossible_travel
95177792-5f61-4adc-a7b8-6e65f4df1648,2026-04-08T01:40:28.709990+00:00,2026-04-06T16:41:13.393858+00:00,4111-XXXX-XXXX-1062,CUST-10062,business,Night Owl Bar,Entertainment,Toronto,Canada,23.73,USD,tap,wallet_token,device-5854,10.211.94.201,43.684065531803505,-79.36751728875092,Toronto,Canada,normal
ef0f3ca0-40a6-4a85-909a-17ec3602db9d,2026-04-08T01:40:41.709693+00:00,2026-04-06T16:41:15.108564+00:00,4111-XXXX-XXXX-1053,CUST-10053,gold,Pulse Pharmacy,Healthcare,Chicago,USA,41.41,USD,chip,ecommerce,device-8637,10.34.173.117,41.90221828636335,-87.58422526661307,Chicago,USA,normal
9f886dc8-5585-4ca6-bff8-0f58acf1556f,2026-04-08T01:41:13.709720+00:00,2026-04-06T16:41:13.903960+00:00,4111-XXXX-XXXX-1054,CUST-10054,standard,Electra Hub,Electronics,New York,USA,414.88,USD,tap,manual_keyed,device-1709,10.49.165.230,40.70304268253101,-73.98583199918227,New York,USA,normal
c72f07c2-9b28-4af7-aefb-4ff2ed7ace8c,2026-04-08T01:41:23.709066+00:00,2026-04-06T16:41:13.540035+00:00,4111-XXXX-XXXX-1029,CUST-10029,standard,Electra Hub,Electronics,San Francisco,USA,99.57,USD,swipe,wallet_token,device-7878,10.98.88.75,37.77682152406923,-122.38248590961756,San Francisco,USA,normal
4ac7692f-7826-4c33-98a2-679994335bd6,2026-04-08T01:41:39.709255+00:00,2026-04-06T16:41:13.049662+00:00,4111-XXXX-XXXX-1036,CUST-10036,business,Cloud9 Travel,Travel,Austin,USA,328.97,USD,tap,ecommerce,device-7104,10.89.129.187,30.274351861320202,-97.77191011875135,San Francisco,USA,normal
5351afc1-ce62-4411-9213-c0cf3c1d4c1a,2026-04-08T01:42:06.708256+00:00,2026-04-06T16:41:11.356638+00:00,4111-XXXX-XXXX-1003,CUST-10003,standard,NovaFuel,Fuel,Toronto,Canada,4461.03,USD,online,card_present,device-2414,10.224.112.94,43.69203100648455,-79.35524119452792,Toronto,Canada,amount_spike
b5034499-dac2-4786-90fa-71d37d2312f0,2026-04-08T01:42:17.709346+00:00,2026-04-06T16:41:14.033487+00:00,4111-XXXX-XXXX-1039,CUST-10039,business,Night Owl Bar,Entertainment,Miami,USA,4467.58,USD,chip,ecommerce,device-5063,10.128.215.185,25.718909700199298,-80.22974853121417,New York,USA,amount_spike
23336151-803c-474b-8a85-ccf3a25d39dc,2026-04-08T01:42:55.709786+00:00,2026-04-06T16:41:13.394357+00:00,4111-XXXX-XXXX-1057,CUST-10057,business,AeroStay,Hospitality,Miami,USA,2465.49,USD,tap,ecommerce,device-6916,10.51.215.50,25.80641048771615,-80.20454900024528,Austin,USA,amount_spike
c4f9d073-0c8e-4a18-a923-9637a669b6a8,2026-04-08T01:43:03.709592+00:00,2026-04-06T16:41:14.219580+00:00,4111-XXXX-XXXX-1049,CUST-10049,standard,Electra Hub,Electronics,Chicago,USA,462.23,USD,swipe,ecommerce,device-4582,10.164.192.29,41.92710283137704,-87.5959095845312,Chicago,USA,normal
5e9b8c5e-ea40-4321-af36-546c65d7cb7a,2026-04-08T01:43:09.709371+00:00,2026-04-06T16:41:12.947061+00:00,4111-XXXX-XXXX-1040,CUST-10040,platinum,Pulse Pharmacy,Healthcare,London,UK,82.96,USD,online,wallet_token,device-8576,10.36.157.90,51.52147434798874,-0.10196384460780215,Toronto,Canada,normal
07d4b1cc-afa1-414c-b748-9df39392e406,2026-04-08T01:43:40.709227+00:00,2026-04-06T16:41:14.164600+00:00,4111-XXXX-XXXX-1035,CUST-10035,standard,QuickTap,Digital Wallet,London,UK,95.52,USD,online,card_present,device-7298,10.114.134.187,51.53465394037482,-0.1724089478516877,Chicago,USA,normal
f87a7833-ea08-430b-a5d7-61f545941cf1,2026-04-08T01:43:44.710151+00:00,2026-04-06T16:41:15.219292+00:00,4111-XXXX-XXXX-1068,CUST-10068,platinum,BlueCart,Groceries,San Francisco,USA,41.28,USD,tap,card_present,device-7773,10.47.145.29,37.737601733328006,-122.40422255370409,San Francisco,USA,normal
bad24c40-c884-4636-95d9-5c1f7cc6ed8b,2026-04-08T01:44:00.709720+00:00,2026-04-06T16:41:14.034205+00:00,4111-XXXX-XXXX-1054,CUST-10054,standard,BlueCart,Groceries,New York,USA,17.94,USD,tap,ecommerce,device-1709,10.106.225.252,40.674560480896666,-73.95692658031646,New York,USA,high_velocity
92082efd-e917-48bb-aa65-6533d735e21a,2026-04-08T01:44:00.710324+00:00,2026-04-06T16:41:17.020335+00:00,4111-XXXX-XXXX-1075,CUST-10075,business,Urban Stitch,Retail,Miami,USA,38.9,USD,online,wallet_token,device-1078,10.134.37.255,25.726502268200623,-80.175788738289,Miami,USA,normal
8f9b16d7-7d60-4d82-b19e-40dfab960a7b,2026-04-08T01:44:13.709477+00:00,2026-04-06T16:41:14.218093+00:00,4111-XXXX-XXXX-1044,CUST-10044,standard,AeroStay,Hospitality,Singapore,Singapore,309.03,USD,chip,manual_keyed,device-1183,10.215.240.158,1.3410157906105469,103.80206525680893,Singapore,Singapore,normal
1f913b72-3d86-46c6-87f8-ea83c02aa236,2026-04-08T01:44:18.708855+00:00,2026-04-06T16:41:13.468336+00:00,4111-XXXX-XXXX-1025,CUST-10025,platinum,Electra Hub,Electronics,Chicago,USA,3812.04,USD,swipe,card_present,device-9809,10.242.167.232,41.896311513202505,-87.65910673239486,Chicago,USA,amount_spike
d95f5e0c-cc08-498b-a691-805aa831aa46,2026-04-08T01:44:28.708533+00:00,2026-04-06T16:41:16.048171+00:00,4111-XXXX-XXXX-1013,CUST-10013,standard,QuickTap,Digital Wallet,Singapore,Singapore,76.41,USD,online,ecommerce,device-1400,10.255.56.55,1.3440657444306192,103.83019209748313,San Francisco,USA,cross_border
a0fd7b91-12ba-4c4b-9cba-ae804d728627,2026-04-08T01:44:46.708613+00:00,2026-04-06T16:41:15.361606+00:00,4111-XXXX-XXXX-1016,CUST-10016,standard,Night Owl Bar,Entertainment,Singapore,Singapore,131.91,USD,chip,manual_keyed,device-8140,10.89.4.4,1.3896104793217097,103.78049615659576,Singapore,Singapore,normal
d7d4bfb8-ab09-448e-beee-ed93c69e35cf,2026-04-08T01:45:11.708979+00:00,2026-04-06T16:41:15.504142+00:00,4111-XXXX-XXXX-1026,CUST-10026,business,Pulse Pharmacy,Healthcare,San Francisco,USA,64.11,USD,swipe,card_present,device-6485,10.219.218.151,37.82057231570126,-122.41714780360623,San Francisco,USA,normal
ddede2f7-db05-47b1-9d19-43ddbf78ef30,2026-04-08T01:45:49.708533+00:00,2026-04-06T16:41:16.117633+00:00,4111-XXXX-XXXX-1013,CUST-10013,standard,Pulse Pharmacy,Healthcare,San Francisco,USA,38.1,USD,online,card_present,device-1400,10.190.37.251,37.74600826821815,-122.42022675920548,San Francisco,USA,high_velocity
be6eb757-8319-41c1-8e65-c48da069792b,2026-04-08T01:45:53.708351+00:00,2026-04-06T16:41:17.175948+00:00,4111-XXXX-XXXX-1006,CUST-10006,business,Night Owl Bar,Entertainment,San Francisco,USA,117.36,USD,online,manual_keyed,device-6773,10.109.97.86,37.75363964340414,-122.37651371107675,San Francisco,USA,normal
a2bcc470-c599-476f-9e3e-aefa903e2ab2,2026-04-08T01:46:03.708829+00:00,2026-04-06T16:41:14.463154+00:00,4111-XXXX-XXXX-1024,CUST-10024,business,NovaFuel,Fuel,Miami,USA,87.61,USD,tap,wallet_token,device-4706,10.12.77.235,25.79168147786073,-80.15272920032727,London,UK,normal
43f97fda-02b7-4003-9738-c1eb940a6b2c,2026-04-08T01:46:05.709203+00:00,2026-04-06T16:41:15.675246+00:00,4111-XXXX-XXXX-1034,CUST-10034,gold,Pulse Pharmacy,Healthcare,New York,USA,56.03,USD,online,ecommerce,device-6157,10.231.185.255,40.7596839484757,-73.97544258450033,Miami,USA,account_takeover
3c87bf6f-3446-4f99-b3d0-3208aa99ebef,2026-04-08T01:46:12.708772+00:00,2026-04-06T16:41:14.099868+00:00,4111-XXXX-XXXX-1022,CUST-10022,platinum,Pulse Pharmacy,Healthcare,San Francisco,USA,72.16,USD,online,manual_keyed,device-5644,10.109.64.168,37.75671290801477,-122.41070437940495,San Francisco,USA,normal
6f6fb5f0-9018-435e-83ad-632abb86a471,2026-04-08T01:46:32.708533+00:00,2026-04-06T16:41:16.187430+00:00,4111-XXXX-XXXX-1013,CUST-10013,standard,QuickTap,Digital Wallet,San Francisco,USA,12.46,USD,online,wallet_token,device-1400,10.227.2.203,37.81800766686437,-122.39127373372145,San Francisco,USA,merchant_burst
b011483e-5208-4bed-9022-93e5875ac0c9,2026-04-08T01:46:48.710051+00:00,2026-04-06T16:41:15.283901+00:00,4111-XXXX-XXXX-1064,CUST-10064,standard,Pulse Pharmacy,Healthcare,London,UK,58.86,USD,online,ecommerce,device-7591,10.81.210.212,51.52080692761306,-0.14318669770123163,Toronto,Canada,account_takeover
575a2384-d12d-4493-bd1f-b69adc83098e,2026-04-08T01:47:05.708167+00:00,2026-04-06T16:41:14.590419+00:00,4111-XXXX-XXXX-1002,CUST-10002,gold,Cloud9 Travel,Travel,Austin,USA,93.59,USD,swipe,card_present,device-7228,10.42.191.84,30.24795321377187,-97.78081827133452,San Francisco,USA,impossible_travel
f171c6a4-ce56-4a06-99fb-4338db82c376,2026-04-08T01:47:13.709203+00:00,2026-04-06T16:41:16.325083+00:00,4111-XXXX-XXXX-1034,CUST-10034,gold,QuickTap,Digital Wallet,Miami,USA,11.33,USD,online,wallet_token,device-6157,10.95.15.67,25.729232920294212,-80.18028859674561,Miami,USA,merchant_burst
7e79a7b5-46fa-4532-9d9b-dd822ac1d6b6,2026-04-08T01:47:37.708829+00:00,2026-04-06T16:41:14.590826+00:00,4111-XXXX-XXXX-1024,CUST-10024,business,BlueCart,Groceries,London,UK,20.15,USD,tap,manual_keyed,device-4706,10.26.88.150,51.474373843434726,-0.1247379243928892,London,UK,high_velocity
3bfad8f8-204e-4ef6-9889-abdf05bf720d,2026-04-08T01:47:38.708613+00:00,2026-04-06T16:41:15.440273+00:00,4111-XXXX-XXXX-1016,CUST-10016,standard,MarketSquare,Marketplace,Singapore,Singapore,10.26,USD,online,card_present,device-8140,10.194.237.222,1.3031816476514728,103.85245771145627,Singapore,Singapore,high_velocity
05af826d-a333-4e48-be5c-7d78dcb2e8e2,2026-04-08T01:47:51.707526+00:00,2026-04-06T16:41:12.841146+00:00,4111-XXXX-XXXX-1000,CUST-10000,platinum,AeroStay,Hospitality,Singapore,Singapore,79.25,USD,online,wallet_token,device-9267,10.105.206.174,1.384696792602561,103.79653026542513,Singapore,Singapore,normal
195f8b44-3a02-4043-90a3-5b0d16e83b07,2026-04-08T01:47:51.709040+00:00,2026-04-06T16:41:14.720108+00:00,4111-XXXX-XXXX-1028,CUST-10028,gold,Pulse Pharmacy,Healthcare,Austin,USA,152.83,USD,online,ecommerce,device-8031,10.202.95.215,30.31173137808917,-97.7116308216928,New York,USA,account_takeover
fa9641d3-23fa-4d7c-a7ec-239d5a580a84,2026-04-08T01:48:03.710200+00:00,2026-04-06T16:41:12.303343+00:00,4111-XXXX-XXXX-1070,CUST-10070,business,MarketSquare,Marketplace,Toronto,Canada,166.72,USD,tap,manual_keyed,device-8770,10.76.5.59,43.696691368510294,-79.35928363600496,San Francisco,USA,normal
e1bb5bba-87d6-4b71-876b-8a28555ef0de,2026-04-08T01:48:17.709346+00:00,2026-04-06T16:41:14.034406+00:00,4111-XXXX-XXXX-1039,CUST-10039,business,Electra Hub,Electronics,New York,USA,140.96,USD,online,manual_keyed,device-7233,10.120.247.172,40.756321140185726,-73.97178186597914,New York,USA,normal
